file,AID,MinAge,Sex,VTB_Umb,survey index,SurveyDate(M/D/Y),avg TOO_TOHcm,SD TOO_TOHcm,# TOO_TOH,avg TOO_NIcm,SD TOO_NIcm,avg TOH_NIcm,SD TOH_NIcm,# TOH_NI,avg NI_FBHcm,SD NI_FBHcm,# NI_FBH,avg TOO_FBHcm,SD TOO_FBHcm,avg TOH_FBHcm,SD TOH_FBHcm,,,,,
2015May_383A0231.JPG,18,A,F,,11.1,5/21/2015,12.5,0.5,4,189.5,1.2,177.3,1.5,4,,,,,,,,,,,,
2015oct_383A4177.JPG,18,A,F,,12.2,10/27/2015,11.5,1.7,4,174.5,32.3,165.7,30.8,4,198.0,38.9,4,372.2,70.4,363.1,69.2,,,,,
2017Jan_383A6764.JPG,18,A,F,,16.1,1/22/2017,13.9,1.0,3,192.5,7.6,185.0,7.0,3,,,,,,,,,,,,
2012Oct.IMG_7203.JPG,19,A,F,,3.2,10/9/2012,10.5,3.7,6,103.1,4.2,96.1,7.2,6,203.2,6.4,4,290.6,11.7,279.8,14.0,,,,,
2013Jan.IMG_8125.JPG,19,A,F,,4.1,1/21/2013,15.5,3.5,5,170.8,5.5,160.3,7.7,5,,,,,,,,,,,,
2013Feb.IMG_9771.JPG,19,A,F,,4.2,2/5/2013,13.1,0.9,5,166.4,8.1,156.6,6.7,5,,,,,,,,,,,,
2013Jun.IMG_3954.JPG,19,A,F,,5.2,6/5/2013,14.6,3.6,5,166.9,7.0,155.0,5.7,5,,,,,,,,,,,,
2013Jun.IMG_3960.JPG,19,A,F,,5.2,6/5/2013,17.3,7.6,6,162.0,28.2,154.9,15.8,6,,,,,,,,,,,,
2014May_IMG_3254.JPG,19,A,F,,8.1,5/19/2014,15.2,3.6,5,180.1,1.6,170.1,4.0,5,,,,,,,,,,,,
2015oct_383A3847.JPG,19,A,F,,12.2,10/27/2015,13.1,0.4,5,171.1,32.9,160.7,33.3,5,234.9,35.1,4,399.0,2.2,388.5,3.4,,,,,
2016Jan_383A8092.JPG,19,A,F,,13.1,1/21/2016,23.1,10.2,4,176.5,8.5,166.5,9.4,4,,,,318.5,8.9,302.2,4.2,,,,,
2016Jun_383A2323.JPG,19,A,F,,14.2,6/12/2016,12.8,3.4,3,174.9,7.8,166.8,6.8,3,,,,,,,,,,,,
2016Oct_383A4866.JPG,19,A,F,,15.2,10/4/2016,14.3,3.1,3,184.9,1.3,175.5,3.4,3,232.8,3.8,3,414.5,4.5,403.6,0.7,,,,,
2018Oct_2625.JPG,19,A,F,,21.2,10/2/2018,12.1,0.7,7,166.2,2.4,159.7,0.8,7,,,,,,,,,,,,
2012Jan.IMG_8656.JPG,20,A,F,,1.1,1/25/2012,10.9,2.2,7,191.6,4.7,182.3,4.7,7,,,,,,,,,,,,
2012May.IMG_3020.JPG,20,A,F,,2.1,5/20/2012,14.1,2.3,9,190.7,1.7,183.2,5.6,9,,,,345.2,33.0,341.6,33.0,,,,,
2012Jun.IMG_3895.JPG,20,A,F,,2.2,6/15/2012,12.5,1.2,4,189.6,4.8,179.2,1.0,4,,,,,,,,,,,,
2012Oct.IMG_7193.JPG,20,A,F,,3.2,10/9/2012,9.5,1.2,3,192.3,3.5,185.9,7.7,3,,,,,,,,,,,,
2013May.IMG_2758.JPG,20,A,F,,5.1,5/18/2013,12.6,1.5,4,142.3,68.4,131.4,70.1,4,,,,,,,,,,,,
2015Feb_IMG_0679.JPG,20,A,F,,10.2,2/6/2015,9.7,0.3,4,166.5,6.5,159.3,6.1,4,,,,,,,,,,,,
2015Feb_IMG_0680.JPG,20,A,F,,10.2,2/6/2015,11.0,1.1,4,173.7,2.4,168.4,2.9,4,,,,,,,,,,,,
2012FEB.IMG_0075.JPG,21,A,F,,1.2,2/7/2012,14.4,2.3,5,169.5,3.6,157.5,4.5,5,211.6,0.7,3,352.3,1.0,338.4,3.5,,,,,
2012Oct.IMG_7136.JPG,21,A,F,,3.2,10/9/2012,15.8,7.8,8,190.4,7.3,184.5,10.8,8,231.0,18.8,8,420.8,11.3,415.3,23.3,,,,,
2014Sept_IMG_6186.JPG,21,A,F,,9.1,9/20/2014,11.9,1.2,5,190.2,4.2,179.8,4.0,5,,,,,,,,,,,,
2014Sept_IMG_6187.JPG,21,A,F,,9.1,9/20/2014,,,,,,,,,,,,,,,,,,,,
2014Oct_IMG_7591.JPG,21,A,F,,9.2,10/4/2014,12.1,1.0,4,182.6,3.6,172.2,4.0,4,,,,,,,,,,,,
2014Oct_IMG_7592.JPG,21,A,F,,9.2,10/4/2014,13.1,1.2,4,200.3,1.0,187.3,1.7,4,,,,,,,,,,,,
2015Jun_383A3424.JPG,21,A,F,,11.2,6/3/2015,13.0,1.5,5,197.7,3.3,185.4,2.9,5,,,,,,,,,,,,
2015oct_383A4111.JPG,21,A,F,,12.2,10/27/2015,15.3,4.3,3,194.7,1.3,183.5,1.8,3,210.7,2.1,3,390.0,1.5,376.5,3.9,,,,,
2016Jun_383A2623.JPG,21,A,F,,14.2,6/12/2016,35.4,48.4,4,187.5,21.7,179.7,22.3,4,,,,,,,,,,,,
2016Jun_383A2629.JPG,21,A,F,,14.2,6/12/2016,11.4,2.5,5,192.3,2.3,181.6,2.4,5,,,,,,,,,,,,
2012FEB.IMG_0076.JPG,22,A,F,,1.2,2/7/2012,10.4,0.3,5,166.9,4.6,162.2,1.6,4,,,,,,,,,,,,
2012Oct.IMG_6173.JPG,22,A,F,,3.2,10/9/2012,15.0,4.2,4,192.2,6.7,183.6,12.0,5,,,,,,,,,,,,
2014Sept_IMG_6182.JPG,22,A,F,,9.1,9/20/2014,12.4,2.6,4,186.8,2.9,179.7,3.9,4,,,,,,,,,,,,
2012FEB.IMG_0078.JPG,23,A,F,,1.2,2/7/2012,17.2,8.4,4,195.2,5.9,181.4,8.4,4,212.0,6.9,3,397.3,4.3,385.4,5.1,,,,,
2012Oct.IMG_7126.JPG,23,A,F,,3.2,10/9/2012,,,,,,,,,,,,,,,,,,,,
2012Oct.IMG_7127.JPG,23,A,F,,3.2,10/9/2012,14.0,3.8,4,189.6,2.9,181.7,8.9,4,,,,370.3,9.5,360.4,1.8,,,,,
2013sep.IMG_5826.JPG,23,A,F,,6.1,9/22/2013,15.1,3.3,5,245.9,96.6,234.2,97.5,5,218.8,1.2,4,418.9,4.7,406.7,5.1,,,,,
2014JanIMG_9787.JPG,23,A,F,,7.1,1/19/2014,15.3,3.4,5,202.9,4.3,190.1,2.6,5,,,,,,,,,,,,
2014JanIMG_9801.JPG,23,A,F,,7.1,1/19/2014,17.0,2.9,5,198.2,3.8,183.2,2.7,5,,,,,,,,,,,,
2012Jan.IMG_8537.JPG,24,A,M,,1.1,1/25/2012,20.9,1.3,5,189.8,3.6,173.1,2.2,5,,,,,,,,,,,,
2012FEB.IMG_0077.JPG,24,A,M,,1.2,2/7/2012,18.1,2.2,3,198.9,12.5,180.8,14.7,3,,,,398.3,5.3,380.7,8.3,,,,,
2012May.IMG_2613.JPG,24,A,M,,2.1,5/20/2012,17.8,4.2,7,199.2,4.3,185.5,7.8,7,,,,,,,,,,,,
2012May.IMG_2632.JPG,24,A,M,,2.1,5/20/2012,19.8,5.9,5,195.1,5.1,179.7,5.7,5,,,,,,,,,,,,
2012May.IMG_2697.JPG,24,A,M,,2.1,5/20/2012,22.5,13.6,5,159.8,9.5,150.5,16.7,5,,,,,,,,,,,,
2013Jun.IMG_4656.JPG,24,A,M,,5.2,6/5/2013,19.7,3.2,5,194.7,5.4,178.3,8.4,5,,,,,,,,,,,,
2013Jun.IMG_4658.JPG,24,A,M,,5.2,6/5/2013,16.9,2.8,5,201.4,4.6,187.2,3.5,5,,,,,,,,,,,,
2014FebIMG_1544.JPG,24,A,M,,7.2,2/9/2014,50.0,74.8,5,225.8,27.4,177.6,49.0,5,,,,423.5,8.3,324.9,128.1,,,,,
2014FebIMG_1547.JPG,24,A,M,,7.2,2/9/2014,17.3,0.4,5,212.8,4.6,199.2,4.1,5,,,,,,,,,,,,
2012Jan.IMG_8577.JPG,25,A,F,,1.1,1/25/2012,11.9,1.3,5,170.3,1.8,160.8,1.6,5,,,,,,,,,,,,
2012May.IMG_3028.JPG,25,A,F,,2.1,5/20/2012,16.9,5.9,3,129.2,3.6,125.7,4.0,3,,,,,,,,,,,,
2014May_IMG_3363.JPG,25,A,F,,8.1,5/19/2014,67.1,88.4,6,180.1,2.2,172.9,1.3,4,,,,,,,,,,,,
2017May_383A8826.JPG,25,A,F,,17.1,5/26/2017,17.1,7.5,4,208.6,4.3,202.0,1.1,4,,,,,,,,,,,,
2018Sep_0801.JPG,25,A,F,,21.1,9/25/2018,13.9,7.4,4,166.7,5.8,157.7,5.9,4,,,,,,,,,,,,
2012Oct.IMG_7548.JPG,26,A,M,,3.2,10/9/2012,19.1,4.5,4,216.5,4.0,207.4,4.0,4,,,,393.8,4.1,381.5,3.0,,,,,
2013Feb.IMG_9735.JPG,26,A,M,,4.2,2/5/2013,,,,199.6,5.4,191.6,15.0,3,,,,,,,,,,,,
2017Jan_383A6763.JPG,26,A,M,,16.1,1/22/2017,14.7,2.3,3,213.0,4.0,201.2,3.0,3,,,,,,,,,,,,
2017Oct_383A2793.JPG,26,A,M,,18.2,10/5/2017,,,,,,,,,,,,,,,,,,,,
2012FEB.IMG_0086.JPG,27,A,M,,1.2,2/7/2012,19.1,4.2,5,241.9,7.0,230.7,6.3,5,,,,,,,,,,,,
2012Sep.IMG_5981.JPG,27,A,M,,3.1,9/24/2012,20.0,1.5,5,233.7,0.4,217.7,4.1,5,,,,,,,,,,,,
2012Sep.IMG_5982.JPG,27,A,M,,3.1,9/24/2012,13.9,0.9,5,226.4,4.9,217.9,4.8,5,,,,,,,,,,,,
2012Oct.IMG_7145.JPG,27,A,M,,3.2,10/9/2012,17.0,2.1,4,232.3,6.1,217.9,6.9,4,,,,474.5,2.4,457.0,6.0,,,,,
2013Feb.IMG_9726.JPG,27,A,M,,4.2,2/5/2013,15.8,0.9,5,238.0,5.9,228.6,4.6,5,,,,,,,,,,,,
2013May.IMG_2322.JPG,27,A,M,,5.1,5/18/2013,19.2,3.7,4,241.5,8.3,230.2,8.9,4,,,,,,,,,,,,
2014FebIMG_1137.JPG,27,A,M,,7.2,2/9/2014,19.8,2.9,6,247.0,4.2,234.2,5.3,6,251.7,5.2,6,498.1,3.1,484.5,4.9,,,,,
2015Jun_383A3015.JPG,27,A,M,,11.2,6/3/2015,22.1,9.2,5,220.2,7.2,214.1,16.6,5,,,,,,,,,,,,
2015Jun_383A3016.JPG,27,A,M,,11.2,6/3/2015,19.5,2.3,4,246.5,3.4,238.2,6.4,4,,,,469.2,12.4,457.9,12.2,,,,,
2012FEB.IMG_0091.JPG,28,A,M,,1.2,2/7/2012,19.5,2.4,3,163.8,96.5,150.9,100.6,3,,,,,,,,,,,,
2013Jan.IMG_7834.JPG,29,A,F,,4.1,1/21/2013,12.5,4.5,5,199.7,4.7,191.2,5.0,5,,,,,,,,,,,,
2013Jun.IMG_4654.JPG,29,A,F,,5.2,6/5/2013,12.5,6.6,5,154.6,63.6,147.0,61.9,5,,,,,,,,,,,,
2013Jun.IMG_4655.JPG,29,A,F,,5.2,6/5/2013,11.8,1.9,5,201.2,3.6,193.9,2.8,5,,,,,,,,,,,,
2014_Jun_IMG_4527.JPG,29,A,F,,8.2,6/4/2014,8.4,1.2,3,178.5,39.7,170.2,38.3,3,,,,,,,,,,,,
2015Jan_IMG_9852.JPG,29,A,F,,10.1,1/19/2015,13.0,2.1,5,198.9,5.9,186.4,7.0,5,,,,,,,,,,,,
2017Jan_383A6440.JPG,29,A,F,,16.1,1/22/2017,10.8,1.7,5,206.4,2.8,200.1,1.0,5,201.6,1.5,4,407.5,2.2,400.2,1.7,,,,,
2017Jun_383A0266.JPG,29,A,F,,17.2,6/4/2017,,,,,,185.8,3.2,4,,,,,,,,,,,,
2012FEB.IMG_0141.JPG,30,C,M,,1.2,2/7/2012,11.2,2.2,5,93.4,2.2,83.8,1.7,5,,,,,,,,,,,,
2013Feb.IMG_0130.JPG,30,C,M,,4.2,2/5/2013,57.5,103.6,5,131.5,6.0,146.3,56.0,5,,,,,,,,,,,,
2013Feb.IMG_0136.JPG,30,C,M,,4.2,2/5/2013,12.3,4.3,4,108.3,3.2,100.8,2.8,4,,,,,,,,,,,,
2013May.IMG_3103.JPG,30,C,M,,5.1,5/18/2013,13.1,2.3,4,146.1,2.9,133.4,3.0,4,,,,,,,,,,,,
2013May.IMG_3127.JPG,30,C,M,,5.1,5/18/2013,11.9,1.7,4,110.6,51.8,101.3,50.7,4,,,,,,,,,,,,
2013Jun.IMG_4659.JPG,30,C,M,,5.2,6/5/2013,13.2,1.0,3,152.9,2.6,142.1,1.8,3,,,,,,,,,,,,
2013oct.IMG_7085.JPG,30,C,M,,6.2,10/5/2013,16.5,3.9,4,125.1,2.2,114.4,5.4,4,,,,,,,,,,,,
2015Sep_383A2786.JPG,30,C,M,,12.1,9/14/2015,16.0,1.2,5,181.5,1.4,169.6,1.0,5,,,,,,,,,,,,
2018Oct_2528.JPG,30,C,M,,21.2,10/2/2018,21.1,2.7,5,210.0,2.4,192.0,3.3,5,,,,416.5,3.1,397.0,0.6,,,,,
2013Feb.IMG_0073.JPG,31,SA,M,,4.2,2/5/2013,20.1,9.9,3,133.3,13.1,125.1,11.0,5,,,,,,,,,,,,
2014May_IMG_2927.JPG,31,SA,M,,8.1,5/19/2014,18.1,7.0,5,138.2,61.9,126.1,58.2,5,,,,,,,,,,,,
2014Sept_IMG_6060.JPG,31,SA,M,,9.1,9/20/2014,13.5,1.7,5,168.0,2.5,155.4,1.9,5,,,,,,,,,,,,
2015Feb_IMG_0758.JPG,31,SA,M,,10.2,2/6/2015,21.6,9.8,5,187.5,1.7,166.1,7.9,4,,,,,,,,,,,,
2015Sep_383A2467.JPG,31,SA,M,,12.1,9/14/2015,15.1,2.5,5,202.0,9.2,190.3,15.2,5,,,,,,,,,,,,
2016Jan_383A7553.JPG,31,SA,M,,13.1,1/21/2016,20.2,2.1,5,151.4,1.6,136.4,4.8,5,,,,,,,,,,,,
2016Jan_383A7648.JPG,31,SA,M,,13.1,1/21/2016,21.4,3.1,4,181.9,9.0,166.5,2.6,4,,,,,,,,,,,,
2016May_383A1284.JPG,31,SA,M,,14.1,5/14/2016,19.7,1.1,4,206.9,2.0,187.4,1.9,4,,,,,,,,,,,,
2018Jan_383A5500.JPG,31,SA,M,,19.1,1/24/2018,19.1,1.7,5,199.9,2.7,181.1,4.4,4,,,,,,,,,,,,
2018May_8455.JPG,31,SA,M,,20.1,5/22/2018,22.7,4.2,4,209.8,2.1,204.1,6.2,4,,,,,,,,,,,,
2012FEB.IMG_0143.JPG,32,A,F,,1.2,2/7/2012,14.2,1.2,4,210.0,7.0,200.7,7.0,4,,,,,,,,,,,,
2012FEB.IMG_9537.JPG,32,A,F,,1.2,2/7/2012,58.7,90.1,4,215.7,5.6,209.8,8.5,3,,,,,,,,,,,,
2013Jan.IMG_8625.JPG,32,A,F,,4.1,1/21/2013,13.1,1.4,4,209.0,2.6,200.7,5.8,4,,,,,,,,,,,,
2013Jun.IMG_4641.JPG,32,A,F,,5.2,6/5/2013,79.0,116.8,3,127.9,63.7,188.8,95.6,3,,,,,,,,,,,,
2014Sept_IMG_5797.JPG,32,A,F,,9.1,9/20/2014,13.3,1.4,3,167.1,85.3,199.0,1.3,3,,,,,,,,,,,,
2015May_383A1707.JPG,32,A,F,,11.1,5/21/2015,13.9,0.9,5,211.8,3.3,199.6,3.7,5,,,,,,,,,,,,
2015May_383A1715.JPG,32,A,F,,11.1,5/21/2015,13.5,2.9,4,191.9,7.3,181.7,6.0,4,,,,,,,,,,,,
2016May_383A0931.JPG,32,A,F,,14.1,5/14/2016,24.9,14.1,5,207.1,9.6,189.3,11.9,5,,,,,,,,,,,,
2016May_383A0932.JPG,32,A,F,,14.1,5/14/2016,20.5,10.7,6,191.0,3.4,176.4,3.0,6,,,,,,,,,,,,
2017Feb_383A8118.JPG,32,A,F,,16.2,2/11/2017,14.2,0.9,4,208.3,1.4,197.9,4.2,4,210.9,2.5,3,389.5,2.5,376.8,3.6,,,,,
2018June_9491.JPG,32,A,F,,20.2,6/6/2018,24.8,10.8,4,212.1,42.2,193.2,42.6,4,,,,353.9,94.6,325.3,80.7,,,,,
2012Jan.IMG_8396.JPG,33,A,M,,1.1,1/25/2012,16.8,1.0,4,244.5,3.6,228.0,3.1,4,,,,,,,,,,,,
2012Jan.IMG_8465.JPG,33,A,M,,1.1,1/25/2012,80.5,104.6,6,211.9,1.8,204.2,1.9,4,,,,,,,,,,,,
2012FEB.IMG_0146.JPG,33,A,M,,1.2,2/7/2012,14.0,4.6,5,197.5,1.9,190.5,4.0,5,,,,351.2,3.3,342.6,6.6,,,,,
2013Feb.IMG_9430.JPG,33,A,M,,4.2,2/5/2013,19.2,5.3,4,235.2,5.8,219.4,7.6,4,,,,,,,,,,,,
2013Jan.IMG_7836.JPG,34,SA,F,,4.1,1/21/2013,16.0,3.1,5,159.8,5.8,146.0,8.1,5,176.9,5.5,3,331.3,2.4,317.0,3.3,,,,,
2013Jan.IMG_8668.JPG,34,SA,F,,4.1,1/21/2013,25.1,12.2,3,155.9,3.3,142.4,10.2,3,,,,,,,,,,,,
2013Jun.IMG_3774.JPG,34,SA,F,,5.2,6/5/2013,13.0,3.0,5,162.4,3.9,151.2,3.8,5,,,,,,,,,,,,
2012Jan.IMG_8449.JPG,35,SA,F,,1.1,1/25/2012,11.9,2.0,7,136.8,79.5,132.6,81.5,7,,,,,,,,,,,,
2013sep.IMG_5404.JPG,35,SA,F,,6.1,9/22/2013,14.2,1.5,4,153.9,1.7,142.3,3.2,4,,,,,,,,,,,,
2013sep.IMG_6161.JPG,35,SA,F,,6.1,9/22/2013,18.1,2.0,3,152.6,1.0,139.5,1.1,3,,,,,,,,,,,,
2013sep.IMG_6162.JPG,35,SA,F,,6.1,9/22/2013,15.6,2.1,4,155.2,2.3,148.0,1.6,4,,,,,,,,,,,,
2014JanIMG_9534.JPG,35,SA,F,,7.1,1/19/2014,12.3,2.1,5,151.2,1.6,140.5,2.9,5,,,,,,,,,,,,
2016Jun_383A2137.JPG,35,SA,F,,14.2,6/12/2016,14.7,2.6,3,184.9,2.5,176.8,3.9,3,,,,356.4,4.7,345.4,1.6,,,,,
2016Sep_383A4577.JPG,35,SA,F,,15.1,9/23/2016,13.9,1.3,5,186.7,2.8,175.8,3.4,5,,,,,,,,,,,,
2012Jan.IMG_8448.JPG,36,SA,F,,1.1,1/25/2012,64.4,118.1,6,185.2,110.5,192.9,116.1,6,,,,,,,,,,,,
2013Jan.IMG_7856.JPG,36,SA,F,,4.1,1/21/2013,12.9,1.9,4,161.3,5.2,149.9,3.0,4,,,,,,,,,,,,
2013Jun.IMG_3775.JPG,36,SA,F,,5.2,6/5/2013,15.5,2.1,4,168.3,3.5,153.7,2.4,4,,,,,,,,,,,,
2013Jun.IMG_3777.JPG,36,SA,F,,5.2,6/5/2013,13.7,1.7,4,173.7,0.9,160.2,2.0,4,,,,,,,,,,,,
2014JanIMG_0519.JPG,36,SA,F,,7.1,1/19/2014,52.9,82.5,5,169.5,3.2,169.4,25.9,5,,,,365.7,0.8,357.0,5.5,,,,,
2012Jan.IMG_8446.JPG,37,A,F,,1.1,1/25/2012,14.5,4.9,7,183.8,3.0,175.5,5.2,7,,,,,,,,,,,,
2012May.IMG_3092.JPG,37,A,F,,2.1,5/20/2012,12.3,2.1,3,188.7,3.6,181.2,5.9,3,,,,,,,,,,,,
2013Feb.IMG_9411.JPG,37,A,F,,4.2,2/5/2013,12.1,0.2,4,201.7,1.7,194.8,1.3,4,,,,,,,,,,,,
2014Oct_IMG_7647.JPG,37,A,F,,9.2,10/4/2014,10.3,1.7,3,176.1,1.0,166.5,2.5,3,,,,,,,,,,,,
2015Jan_IMG_9850.JPG,37,A,F,,10.1,1/19/2015,13.5,2.1,4,193.4,3.9,150.1,76.8,5,,,,,,,,,,,,
2012Jan.IMG_8447.JPG,38,SA,F,,1.1,1/25/2012,13.3,0.8,3,123.9,3.5,116.0,3.4,3,,,,,,,,,,,,
2013sep.IMG_5403.JPG,38,SA,F,,6.1,9/22/2013,12.6,3.1,4,156.7,2.2,148.6,6.0,4,,,,,,,,,,,,
2014FebIMG_0591.JPG,38,SA,F,,7.2,2/9/2014,13.4,4.0,4,161.4,4.1,156.3,7.0,4,,,,,,,,,,,,
2014May_IMG_3548.JPG,38,SA,F,,8.1,5/19/2014,11.7,1.1,5,152.9,57.6,145.4,58.7,5,,,,,,,,,,,,
2015Jan_IMG_9840.JPG,38,SA,F,,10.1,1/19/2015,19.7,16.7,5,174.1,2.7,176.7,25.4,5,,,,,,,,,,,,
2015Jan_IMG_9841.JPG,38,SA,F,,10.1,1/19/2015,11.8,2.1,5,182.0,2.8,173.6,2.5,5,,,,,,,,,,,,
2016Jun_383A2136.JPG,38,SA,F,,14.2,6/12/2016,26.1,7.5,3,162.9,5.3,153.1,8.7,3,,,,,,,,,,,,
2016Jun_383A2139.JPG,38,SA,F,,14.2,6/12/2016,12.9,3.6,6,135.5,46.4,126.5,48.7,6,,,,,,,,,,,,
2012Jan.IMG_8441.JPG,39,SA,F,,1.1,1/25/2012,14.3,2.3,4,161.2,1.1,147.4,2.8,4,,,,,,,,,,,,
2013Jan.IMG_8614.JPG,39,SA,F,,4.1,1/21/2013,13.8,2.7,6,169.0,25.3,159.5,28.5,6,,,,,,,,,,,,
2013Jan.IMG_8618.JPG,39,SA,F,,4.1,1/21/2013,14.7,0.9,3,160.6,7.2,149.4,10.5,3,,,,,,,,,,,,
2013May.IMG_3132.JPG,39,SA,F,,5.1,5/18/2013,13.6,2.4,5,169.8,3.0,161.0,5.3,5,,,,,,,,,,,,
2013May.IMG_3171.JPG,39,SA,F,,5.1,5/18/2013,12.9,0.5,3,161.6,0.4,149.2,1.0,3,,,,,,,,,,,,
2013Jun.IMG_3789.JPG,39,SA,F,,5.2,6/5/2013,18.6,8.3,4,195.8,56.2,181.9,56.5,4,,,,,,,,,,,,
2014_Jun_IMG_4287.JPG,39,SA,F,,8.2,6/4/2014,13.1,0.5,5,182.7,6.0,172.6,5.4,5,,,,,,,,,,,,
2014_Jun_IMG_4845.JPG,39,SA,F,,8.2,6/4/2014,26.0,33.0,5,151.7,4.8,157.7,25.2,5,,,,,,,,,,,,
2014_Jun_IMG_4862.JPG,39,SA,F,,8.2,6/4/2014,11.4,1.3,3,173.7,4.5,168.0,4.9,3,,,,,,,,,,,,
2014Sept_IMG_6554.JPG,39,SA,F,,9.1,9/20/2014,13.0,0.2,3,159.3,6.7,150.1,6.3,3,,,,,,,,,,,,
2016Sep_383A4606.JPG,39,SA,F,,15.1,9/23/2016,15.8,7.2,3,180.1,1.9,174.7,10.3,3,,,,336.0,15.6,329.5,9.8,,,,,
2013Jan.IMG_7908.JPG,40,A,M,,4.1,1/21/2013,20.4,3.4,4,229.4,1.9,212.5,4.0,4,,,,,,,,,,,,
2013sep.IMG_5823.JPG,40,A,M,,6.1,9/22/2013,16.0,0.6,4,229.5,9.4,218.2,4.9,4,,,,,,,,,,,,
2014May_IMG_2674.JPG,40,A,M,,8.1,5/19/2014,72.8,107.2,4,226.8,4.5,210.8,9.0,3,,,,,,,,,,,,
2014May_IMG_2688.JPG,40,A,M,,8.1,5/19/2014,18.5,2.5,5,225.1,3.1,207.7,4.3,5,,,,,,,,,,,,
2014May_IMG_2691.JPG,40,A,M,,8.1,5/19/2014,52.8,73.4,5,219.8,42.3,244.0,47.4,5,,,,,,,,,,,,
2016Jan_383A7679.JPG,40,A,M,,13.1,1/21/2016,5.2,1.3,4,68.9,0.4,63.8,0.9,4,,,,,,,,,,,,
2016Jun_383A2620.JPG,40,A,M,,14.2,6/12/2016,17.5,0.7,5,223.1,3.2,205.6,2.8,5,,,,,,,,,,,,
2016Sep_383A4028.JPG,40,A,M,,15.1,9/23/2016,20.4,4.0,4,237.0,3.8,220.1,3.8,4,235.9,6.6,3,464.9,1.8,446.2,2.3,,,,,
2018Oct_2805.JPG,40,A,M,,21.2,10/2/2018,19.2,4.7,3,250.8,4.4,234.1,5.2,3,,,,512.6,10.6,494.2,16.5,,,,,
2012FEB.IMG_0165.JPG,41,C,F,,1.2,2/7/2012,10.6,1.3,5,106.3,1.9,97.3,1.5,5,,,,,,,,,,,,
2012FEB.IMG_0167.JPG,41,C,F,,1.2,2/7/2012,15.0,5.8,4,105.8,1.7,96.4,2.4,4,,,,221.2,9.8,,,,,,,
2012Jan.IMG_8512.JPG,42,C,F,,1.1,1/25/2012,12.8,3.2,4,130.5,4.7,117.9,1.9,4,,,,,,,,,,,,
2012FEB.IMG_0168.JPG,42,C,F,,1.2,2/7/2012,12.9,3.9,4,120.3,3.3,114.3,2.2,4,,,,,,,,,,,,
2012FEB.IMG_0186.JPG,42,C,F,,1.2,2/7/2012,14.2,3.3,5,118.3,1.2,107.3,2.6,5,,,,251.6,2.5,237.8,3.9,,,,,
2012Oct.IMG_7783.JPG,42,C,F,,3.2,10/9/2012,12.6,1.0,4,152.5,23.2,142.7,23.4,4,197.5,24.4,4,342.8,47.2,331.6,47.7,,,,,
2012FEB.IMG_0169.JPG,43,C,F,,1.2,2/7/2012,11.8,0.9,4,77.9,41.5,72.3,29.8,4,,,,,,,,,,,,
2012FEB.IMG_0175.JPG,43,C,F,,1.2,2/7/2012,14.1,7.8,5,97.7,7.8,88.6,6.1,5,,,,212.4,1.3,200.6,0.4,,,,,
2012Jun.IMG_3762.JPG,43,C,F,,2.2,6/15/2012,10.5,1.9,5,114.0,3.6,105.5,3.2,5,,,,,,,,,,,,
2012Oct.IMG_7440.JPG,43,C,F,,3.2,10/9/2012,12.8,3.1,3,119.6,3.5,109.0,3.1,3,158.7,6.5,3,276.5,3.8,265.2,8.4,,,,,
2012Oct.IMG_7441.JPG,43,C,F,,3.2,10/9/2012,11.6,1.9,5,120.5,6.6,110.4,5.3,5,158.3,5.7,5,275.5,0.8,264.9,2.5,,,,,
2012Oct.IMG_7442.JPG,43,C,F,,3.2,10/9/2012,10.3,2.3,7,124.0,4.3,115.6,4.8,7,161.6,11.7,4,280.6,14.9,272.3,15.8,,,,,
2013Jan.IMG_7917.JPG,43,C,F,,4.1,1/21/2013,9.2,3.0,4,133.1,4.5,125.9,4.9,4,151.5,7.3,3,269.2,9.5,262.4,12.9,,,,,
2013Jan.IMG_7918.JPG,43,C,F,,4.1,1/21/2013,12.3,2.8,5,125.9,2.3,115.1,2.4,5,,,,,,,,,,,,
2012FEB.IMG_0170.JPG,44,A,F,,1.2,2/7/2012,62.3,88.8,3,164.7,57.1,186.3,1.1,3,,,,,,,,,,,,
2013Jun.IMG_3782.JPG,44,A,F,,5.2,6/5/2013,13.0,3.3,4,194.4,5.0,186.4,0.7,4,,,,395.6,11.5,385.3,4.4,,,,,
2012FEB.IMG_0173.JPG,45,A,F,,1.2,2/7/2012,11.2,1.2,5,168.2,18.6,157.3,19.5,5,,,,,,,,,,,,
2012FEB.IMG_0187.JPG,45,A,F,,1.2,2/7/2012,12.2,1.8,5,173.8,2.4,168.0,0.6,5,,,,,,,,,,,,
2012Jan.IMG_8524.JPG,46,A,M,,1.1,1/25/2012,20.1,4.0,3,228.4,3.7,211.3,6.4,3,,,,,,,,,,,,
2012FEB.IMG_0176.JPG,46,A,M,,1.2,2/7/2012,19.6,3.0,5,245.3,3.8,228.6,4.6,5,,,,,,,,,,,,
2012Oct.IMG_7717.JPG,46,A,M,,3.2,10/9/2012,21.4,6.0,5,235.3,6.2,219.9,4.7,5,218.7,1.9,3,432.6,7.5,413.6,1.2,,,,,
